iso2c,countryname,year,edate,edate_lag,elec_id,elec_id_lag,parlgov_election_id,parlgov_election_id_lag,incoming_cabinet,incoming_cabinet_name,incoming_caretaker,incoming_minority_cabinet,incoming_president,outgoing_cabinet_lag,outgoing_cabinet_name_lag,outgoing_caretaker_lag,outgoing_minority_cabinet_lag,outgoing_president,cmp_pres,survey_pres,party,party_harmonized,map_vote,map_lr,party_name,partyabbrev,parfam,parfam_harmonized,vote_share,vote_share_lag,parlgov_id_1,parlgov_id_2,parlgov_id_3,parlgov_id_4,parlgov_parfam_1,parlgov_parfam_2,parlgov_parfam_3,parlgov_parfam_4,parlgov_vote_share_1,parlgov_vote_share_lag_1,parlgov_vote_share_2,parlgov_vote_share_lag_2,parlgov_vote_share_3,parlgov_vote_share_lag_3,parlgov_vote_share_4,parlgov_vote_share_lag_4,parlgov_vote_share,parlgov_vote_share_lag,gender_partyleader,gender_partyleader_lag,incoming_cabinet_party,incoming_prime_minister,incoming_support,outgoing_cabinet_party_lag,outgoing_prime_minister_lag,outgoing_support_lag,aux_cabinet_party,aux_cabinet_party_lag,aux_prime_minister,aux_prime_minister_lag,aux_minority,aux_cyid
FR,France,2012,2012-06-10,2007-06-10,FR-2012-06,FR-2007-06,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,1,31626,31626,7,B,Union for a Popular Movement,UMP,con conservative,mrp,0.2712,0.3954,658,NA,NA,NA,mrp,NA,NA,NA,0.2718,0.3118,NA,NA,NA,NA,NA,NA,0.2718,0.3118,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR.2012
FR,France,2012,2012-06-10,2007-06-10,FR-2012-06,FR-2007-06,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,1,31720,31720,9,C,National Front,FN,nat nationalist,nat,0.179,0.04289,270,NA,NA,NA,nat,NA,NA,NA,0.179,0.1044,NA,NA,NA,NA,NA,NA,0.179,0.1044,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR.2012
FR,France,2012,2012-06-10,2007-06-10,FR-2012-06,FR-2007-06,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,1,NA,931099,16,NA,Chasseurs,NA,NA,NA,0.01653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR.2012
FR,France,2012,2012-06-10,2007-06-10,FR-2012-06,FR-2007-06,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,1,NA,931100,8,NA,Debout la Republique,NA,NA,nat,0.0179,0.0115,2399,NA,NA,NA,mrp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR.2012
FR,France,2012,2012-06-10,2007-06-10,FR-2012-06,FR-2007-06,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,1,NA,931104,1,NA,Lutte Ouvrière,NA,NA,lef,0.0056,0.0132,1176,NA,NA,NA,lef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR.2012
FR,France,2012,2012-06-10,2007-06-10,FR-2012-06,FR-2007-06,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,1,NA,931108,2,NA,New Anticapitalist Party,NA,NA,lef,0.0115,0.0056,NA,NA,NA,NA,NA,NA,NA,NA,0.015,NA,NA,NA,NA,NA,NA,NA,0.015,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR.2012
FR,France,2017,2017-06-11,2012-06-10,FR-2017-06,FR-2012-06,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,1,31240,31240,2,D,Indomitable France,FI,lef socialist or other left,lef,0.1958,NA,2644,NA,NA,NA,lef,NA,NA,NA,0.1958,NA,NA,NA,NA,NA,NA,NA,0.1958,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR.2017
FR,France,2017,2017-06-11,2012-06-10,FR-2017-06,FR-2012-06,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,1,1,1,31320,31320,3,A,Socialist Party,PS,soc social democratic,soc,0.0636,0.2935,1539,NA,NA,NA,soc,NA,NA,NA,0.0636,0.2863,NA,NA,NA,NA,NA,NA,0.0636,0.2863,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR.2017
FR,France,2017,2017-06-11,2012-06-10,FR-2017-06,FR-2012-06,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,1,1,31425,31425,4,B,Republic Onwards!,REM,lib liberal,lib,0.2401,NA,2643,NA,NA,NA,lib,NA,NA,NA,0.2401,NA,NA,NA,NA,NA,NA,NA,0.2401,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR.2017
FR,France,2017,2017-06-11,2012-06-10,FR-2017-06,FR-2012-06,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,1,31626,31626,6,C,The Republicans,LR,con conservative,mrp,0.2001,0.2712,658,NA,NA,NA,mrp,NA,NA,NA,0.2001,NA,NA,NA,NA,NA,NA,NA,0.2001,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR.2017
FR,France,2017,2017-06-11,2012-06-10,FR-2017-06,FR-2012-06,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,1,31720,31720,9,E,National Front,FN,nat nationalist,nat,0.213,0.179,270,NA,NA,NA,nat,NA,NA,NA,0.213,0.179,NA,NA,NA,NA,NA,NA,0.213,0.179,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR.2017
FR,France,2017,2017-06-11,2012-06-10,FR-2017-06,FR-2012-06,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,1,NA,931100,7,NA,Debout la Republique,NA,NA,nat,0.047,0.0018,2399,NA,NA,NA,mrp,NA,NA,NA,0.047,NA,NA,NA,NA,NA,NA,NA,0.047,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR.2017
FR,France,2017,2017-06-11,2012-06-10,FR-2017-06,FR-2012-06,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,1,NA,931104,0,NA,Lutte Ouvrière,NA,NA,lef,0.0064,0.0179,1176,NA,NA,NA,lef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR.2017
FR,France,2017,2017-06-11,2012-06-10,FR-2017-06,FR-2012-06,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,1,NA,931108,1,NA,New Anticapitalist Party,NA,NA,lef,0.0109,0.047,NA,NA,NA,NA,NA,NA,NA,NA,0.0109,0.015,NA,NA,NA,NA,NA,NA,0.0109,0.015,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR.2017
FR,France,2017,2017-06-11,2012-06-10,FR-2017-06,FR-2012-06,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,1,NA,931109,8,NA,Popular Republican Union,NA,NA,nat,0.0092,0.0064,2734,NA,NA,NA,mrp,NA,NA,NA,0.0092,NA,NA,NA,NA,NA,NA,NA,0.0092,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR.2017
FR,France,2017,2017-06-11,2012-06-10,FR-2017-06,FR-2012-06,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,1,NA,931110,5,NA,Résistons!,NA,NA,NA,0.0121,0.0092,NA,NA,NA,NA,NA,NA,NA,NA,0.0121,NA,NA,NA,NA,NA,NA,NA,0.0121,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR.2017
FR,France,2017,2017-06-11,2012-06-10,FR-2017-06,FR-2012-06,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,1,NA,931115,10,NA,Solidarity and Progress,NA,NA,NA,0.0018,0.0121,NA,NA,NA,NA,NA,NA,NA,NA,0.0018,0.0025,NA,NA,NA,NA,NA,NA,0.0018,0.0025,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR.2017
GB,United Kingdom,1974,1974-02-28,1970-06-18,GB-1974-02,GB-1970-06,568,311,419,Wilson III,0,1,NA,216,Heath,0,0,NA,0,0,51320,51320,2,B,Labour Party,Labour,soc social democratic,soc,0.372,0.431,1556,NA,NA,NA,soc,NA,NA,NA,0.372,0.431,NA,NA,NA,NA,NA,NA,0.372,0.431,2,2,1,1,0,0,0,0,Main Government,Opposition,1,0,1,GB.197402
GB,United Kingdom,1974,1974-02-28,1970-06-18,GB-1974-02,GB-1970-06,568,311,419,Wilson III,0,1,NA,216,Heath,0,0,NA,0,0,51420,51420,3,C,Liberal Party,NA,lib liberal,lib,0.193,0.075,659,NA,NA,NA,lib,NA,NA,NA,0.193,0.075,NA,NA,NA,NA,NA,NA,0.193,0.075,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,1,GB.197402
GB,United Kingdom,1974,1974-02-28,1970-06-18,GB-1974-02,GB-1970-06,568,311,419,Wilson III,0,1,NA,216,Heath,0,0,NA,0,0,51620,51620,1,A,Conservative Party,Conservatives,con conservative,mrp,0.379,0.464,1496,773,NA,NA,mrp,mrp,NA,NA,NA,NA,0.38,0.464,NA,NA,NA,NA,0.38,0.464,2,2,0,0,0,1,1,0,Opposition,Main Government,0,1,1,GB.197402
GB,United Kingdom,1974,1974-10-10,1974-02-28,GB-1974-10,GB-1974-02,40,568,7,Wilson IV,0,0,NA,419,Wilson III,0,1,NA,0,0,51320,51320,2,B,Labour Party,Labour,soc social democratic,soc,0.392,0.372,1556,NA,NA,NA,soc,NA,NA,NA,0.392,0.372,NA,NA,NA,NA,NA,NA,0.392,0.372,2,2,1,1,0,1,1,0,Main Government,Main Government,1,1,1,GB.197410
GB,United Kingdom,1974,1974-10-10,1974-02-28,GB-1974-10,GB-1974-02,40,568,7,Wilson IV,0,0,NA,419,Wilson III,0,1,NA,0,0,51420,51420,3,C,Liberal Party,NA,lib liberal,lib,0.183,0.193,659,NA,NA,NA,lib,NA,NA,NA,0.183,0.193,NA,NA,NA,NA,NA,NA,0.183,0.193,2,2,0,0,0,0,0,0,Junior Partner,Opposition,0,0,1,GB.197410
GB,United Kingdom,1974,1974-10-10,1974-02-28,GB-1974-10,GB-1974-02,40,568,7,Wilson IV,0,0,NA,419,Wilson III,0,1,NA,0,0,51620,51620,1,A,Conservative Party,Conservatives,con conservative,mrp,0.358,0.379,1496,773,NA,NA,mrp,mrp,NA,NA,NA,NA,0.358,0.38,NA,NA,NA,NA,0.358,0.38,2,2,0,0,0,0,0,0,Junior Partner,Opposition,0,0,1,GB.197410
GB,United Kingdom,1979,1979-05-03,1974-10-10,GB-1979-05,GB-1974-10,243,40,273,Thatcher I,0,0,NA,590,Callaghan,0,0,NA,0,0,51320,51320,2,B,Labour Party,Labour,soc social democratic,soc,0.369,0.392,1556,NA,NA,NA,soc,NA,NA,NA,0.369,0.392,NA,NA,NA,NA,NA,NA,0.369,0.392,2,2,0,0,0,1,1,0,Main Government,Main Government,1,1,1,GB.1979
GB,United Kingdom,1979,1979-05-03,1974-10-10,GB-1979-05,GB-1974-10,243,40,273,Thatcher I,0,0,NA,590,Callaghan,0,0,NA,0,0,51420,51420,3,C,Liberal Party,NA,lib liberal,lib,0.138,0.183,659,NA,NA,NA,lib,NA,NA,NA,0.138,0.183,NA,NA,NA,NA,NA,NA,0.138,0.183,2,2,0,0,0,0,0,0,Opposition,Junior Partner,0,0,1,GB.1979
GB,United Kingdom,1979,1979-05-03,1974-10-10,GB-1979-05,GB-1974-10,243,40,273,Thatcher I,0,0,NA,590,Callaghan,0,0,NA,0,0,51620,51620,1,A,Conservative Party,Conservatives,con conservative,mrp,0.439,0.358,1496,773,NA,NA,mrp,mrp,NA,NA,NA,NA,0.439,0.358,NA,NA,NA,NA,0.439,0.358,1,2,1,1,0,0,0,0,Opposition,Junior Partner,0,0,1,GB.1979
GB,United Kingdom,1983,1983-06-09,1979-05-03,GB-1983-06,GB-1979-05,290,243,646,Thatcher II,0,0,NA,273,Thatcher I,0,0,NA,0,0,51320,51320,2,B,Labour Party,Labour,soc social democratic,soc,0.276,0.369,1556,NA,NA,NA,soc,NA,NA,NA,0.276,0.369,NA,NA,NA,NA,NA,NA,0.276,0.369,2,2,0,0,0,0,0,0,Opposition,Main Government,0,1,0,GB.1983
GB,United Kingdom,1983,1983-06-09,1979-05-03,GB-1983-06,GB-1979-05,290,243,646,Thatcher II,0,0,NA,273,Thatcher I,0,0,NA,0,0,51420,51420,3,C,Liberal Party,NA,lib liberal,lib,0.254,0.138,659,NA,NA,NA,lib,NA,NA,NA,0.254,0.138,NA,NA,NA,NA,NA,NA,0.254,0.138,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,GB.1983
GB,United Kingdom,1983,1983-06-09,1979-05-03,GB-1983-06,GB-1979-05,290,243,646,Thatcher II,0,0,NA,273,Thatcher I,0,0,NA,0,0,51620,51620,1,A,Conservative Party,Conservatives,con conservative,mrp,0.424,0.439,1496,773,NA,NA,mrp,mrp,NA,NA,NA,NA,0.424,0.439,NA,NA,NA,NA,0.424,0.439,1,1,1,1,0,1,1,0,Main Government,Opposition,1,0,0,GB.1983
GB,United Kingdom,1987,1987-06-11,1983-06-09,GB-1987-06,GB-1983-06,490,290,297,Thatcher III,0,0,NA,646,Thatcher II,0,0,NA,0,0,51320,51320,2,B,Labour Party,Labour,soc social democratic,soc,0.308,0.276,1556,NA,NA,NA,soc,NA,NA,NA,0.308,0.276,NA,NA,NA,NA,NA,NA,0.308,0.276,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,GB.1987
GB,United Kingdom,1987,1987-06-11,1983-06-09,GB-1987-06,GB-1983-06,490,290,297,Thatcher III,0,0,NA,646,Thatcher II,0,0,NA,0,0,51420,51420,3,C,Liberal Party,NA,lib liberal,lib,0.226,0.254,659,NA,NA,NA,lib,NA,NA,NA,0.226,0.254,NA,NA,NA,NA,NA,NA,0.226,0.254,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,GB.1987
GB,United Kingdom,1987,1987-06-11,1983-06-09,GB-1987-06,GB-1983-06,490,290,297,Thatcher III,0,0,NA,646,Thatcher II,0,0,NA,0,0,51620,51620,1,A,Conservative Party,Conservatives,con conservative,mrp,0.422,0.424,1496,773,NA,NA,mrp,mrp,NA,NA,NA,NA,0.423,0.424,NA,NA,NA,NA,0.423,0.424,1,1,1,1,0,1,1,0,Main Government,Main Government,1,1,0,GB.1987
GB,United Kingdom,1992,1992-04-09,1987-06-11,GB-1992-04,GB-1987-06,514,490,678,Major II,0,0,NA,515,Major I,0,0,NA,0,0,51320,51320,2,B,Labour Party,Labour,soc social democratic,soc,0.344,0.308,1556,NA,NA,NA,soc,NA,NA,NA,0.349,0.308,NA,NA,NA,NA,NA,NA,0.349,0.308,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,1,GB.1992
GB,United Kingdom,1992,1992-04-09,1987-06-11,GB-1992-04,GB-1987-06,514,490,678,Major II,0,0,NA,515,Major I,0,0,NA,0,0,51421,51421,3,C,Liberal Democrats,LibDems,lib liberal,lib,0.178,0.226,659,NA,NA,NA,lib,NA,NA,NA,0.178,0.226,NA,NA,NA,NA,NA,NA,0.178,0.226,2,2,0,0,0,0,0,NA,Opposition,NA,0,0,1,GB.1992
GB,United Kingdom,1992,1992-04-09,1987-06-11,GB-1992-04,GB-1987-06,514,490,678,Major II,0,0,NA,515,Major I,0,0,NA,0,0,51620,51620,1,A,Conservative Party,Conservatives,con conservative,mrp,0.419,0.422,1496,773,NA,NA,mrp,mrp,NA,NA,NA,NA,0.419,0.423,NA,NA,NA,NA,0.419,0.423,2,1,1,1,0,1,1,0,Main Government,Main Government,1,1,1,GB.1992
GB,United Kingdom,1997,1997-05-01,1992-04-09,GB-1997-05,GB-1992-04,315,514,838,Blair I,0,0,NA,678,Major II,0,0,NA,0,0,51320,51320,2,B,Labour Party,Labour,soc social democratic,soc,0.432,0.344,1556,NA,NA,NA,soc,NA,NA,NA,0.432,0.349,NA,NA,NA,NA,NA,NA,0.432,0.349,2,2,1,1,0,0,0,0,Main Government,Opposition,1,0,0,GB.1997
GB,United Kingdom,1997,1997-05-01,1992-04-09,GB-1997-05,GB-1992-04,315,514,838,Blair I,0,0,NA,678,Major II,0,0,NA,0,0,51421,51421,3,C,Liberal Democrats,LibDems,lib liberal,lib,0.168,0.178,659,NA,NA,NA,lib,NA,NA,NA,0.168,0.178,NA,NA,NA,NA,NA,NA,0.168,0.178,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,GB.1997
GB,United Kingdom,1997,1997-05-01,1992-04-09,GB-1997-05,GB-1992-04,315,514,838,Blair I,0,0,NA,678,Major II,0,0,NA,0,0,51620,51620,1,A,Conservative Party,Conservatives,con conservative,mrp,0.307,0.419,1496,773,NA,NA,mrp,mrp,NA,NA,NA,NA,0.307,0.419,NA,NA,NA,NA,0.307,0.419,2,2,0,0,0,1,1,0,Opposition,Main Government,0,1,0,GB.1997
GB,United Kingdom,2001,2001-06-07,1997-05-01,GB-2001-06,GB-1997-05,208,315,19,Blair II,0,0,NA,838,Blair I,0,0,NA,0,0,51110,51110,6,NA,Green Party of England and Wales,NA,eco ecologist,eco,0.006,0.002,467,NA,NA,NA,eco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,Extra-parliamentary,NA,0,NA,0,GB.2001
GB,United Kingdom,2001,2001-06-07,1997-05-01,GB-2001-06,GB-1997-05,208,315,19,Blair II,0,0,NA,838,Blair I,0,0,NA,0,0,51320,51320,2,B,Labour Party,Labour,soc social democratic,soc,0.407,0.432,1556,NA,NA,NA,soc,NA,NA,NA,0.407,0.432,NA,NA,NA,NA,NA,NA,0.407,0.432,2,2,1,1,0,1,1,0,Main Government,Main Government,1,1,0,GB.2001
GB,United Kingdom,2001,2001-06-07,1997-05-01,GB-2001-06,GB-1997-05,208,315,19,Blair II,0,0,NA,838,Blair I,0,0,NA,0,0,51421,51421,3,C,Liberal Democrats,LibDems,lib liberal,lib,0.183,0.168,659,NA,NA,NA,lib,NA,NA,NA,0.183,0.168,NA,NA,NA,NA,NA,NA,0.183,0.168,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,GB.2001
GB,United Kingdom,2001,2001-06-07,1997-05-01,GB-2001-06,GB-1997-05,208,315,19,Blair II,0,0,NA,838,Blair I,0,0,NA,0,0,51620,51620,1,A,Conservative Party,Conservatives,con conservative,mrp,0.317,0.307,1496,773,NA,NA,mrp,mrp,NA,NA,NA,NA,0.317,0.307,NA,NA,NA,NA,0.317,0.307,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,GB.2001
GB,United Kingdom,2005,2005-05-05,2001-06-07,GB-2005-05,GB-2001-06,233,208,516,Blair III,0,0,NA,19,Blair II,0,0,NA,0,0,51110,51110,6,E,Green Party of England and Wales,NA,eco ecologist,eco,0.01,0.006,467,NA,NA,NA,eco,NA,NA,NA,0.01,0.005,NA,NA,NA,NA,NA,NA,0.01,0.005,3,1,NA,NA,0,NA,NA,0,Extra-parliamentary,Extra-parliamentary,0,0,0,GB.2005
GB,United Kingdom,2005,2005-05-05,2001-06-07,GB-2005-05,GB-2001-06,233,208,516,Blair III,0,0,NA,19,Blair II,0,0,NA,0,0,51320,51320,1,A,Labour Party,Labour,soc social democratic,soc,0.352,0.407,1556,NA,NA,NA,soc,NA,NA,NA,0.352,0.407,NA,NA,NA,NA,NA,NA,0.352,0.407,2,2,1,1,0,1,1,0,Main Government,Main Government,1,1,0,GB.2005
GB,United Kingdom,2005,2005-05-05,2001-06-07,GB-2005-05,GB-2001-06,233,208,516,Blair III,0,0,NA,19,Blair II,0,0,NA,0,0,51421,51421,3,C,Liberal Democrats,LibDems,lib liberal,lib,0.22,0.183,659,NA,NA,NA,lib,NA,NA,NA,0.22,0.183,NA,NA,NA,NA,NA,NA,0.22,0.183,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,GB.2005
GB,United Kingdom,2005,2005-05-05,2001-06-07,GB-2005-05,GB-2001-06,233,208,516,Blair III,0,0,NA,19,Blair II,0,0,NA,0,0,51620,51620,2,B,Conservative Party,Conservatives,con conservative,mrp,0.324,0.317,1496,773,NA,NA,mrp,mrp,NA,NA,NA,NA,0.324,0.317,NA,NA,NA,NA,0.324,0.317,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,GB.2005
GB,United Kingdom,2005,2005-05-05,2001-06-07,GB-2005-05,GB-2001-06,233,208,516,Blair III,0,0,NA,19,Blair II,0,0,NA,0,0,51901,51901,5,G,The Party of Wales,PC,eth ethnic-regional,eth,0.006,0.007,311,NA,NA,NA,sip,NA,NA,NA,0.006,0.007,NA,NA,NA,NA,NA,NA,0.006,0.007,2,NA,0,0,0,0,0,NA,Opposition,NA,0,NA,0,GB.2005
GB,United Kingdom,2005,2005-05-05,2001-06-07,GB-2005-05,GB-2001-06,233,208,516,Blair III,0,0,NA,19,Blair II,0,0,NA,0,0,51902,51902,4,F,Scottish National Party,SNP,eth ethnic-regional,eth,0.015,0.018,1284,NA,NA,NA,soc,NA,NA,NA,0.015,0.018,NA,NA,NA,NA,NA,NA,0.015,0.018,2,NA,0,0,0,0,0,NA,Opposition,NA,0,NA,0,GB.2005
GB,United Kingdom,2005,2005-05-05,2001-06-07,GB-2005-05,GB-2001-06,233,208,516,Blair III,0,0,NA,19,Blair II,0,0,NA,0,0,51951,51951,7,D,United Kingdom Independence Party,NA,sip special issue,sip,0.022,0.015,1272,NA,NA,NA,nat,NA,NA,NA,0.022,0.015,NA,NA,NA,NA,NA,NA,0.022,0.015,2,NA,NA,NA,0,NA,NA,NA,Extra-parliamentary,NA,0,NA,0,GB.2005
GB,United Kingdom,2005,2005-05-05,2001-06-07,GB-2005-05,GB-2001-06,233,208,516,Blair III,0,0,NA,19,Blair II,0,0,NA,0,0,NA,951444,8,NA,British National Party,NA,nat nationalist,nat,0.007,0.002,1250,NA,NA,NA,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,0,NA,NA,NA,Extra-parliamentary,NA,0,NA,0,GB.2005
GB,United Kingdom,2010,2010-05-06,2005-05-05,GB-2010-05,GB-2005-05,582,233,874,Cameron I,0,0,NA,119,Brown,0,0,NA,0,0,51110,51110,6,E,Green Party of England and Wales,GPEW,eco ecologist,eco,0.009,0.01,467,NA,NA,NA,eco,NA,NA,NA,0.01,0.01,NA,NA,NA,NA,NA,NA,0.01,0.01,3,3,0,0,0,NA,NA,NA,Opposition,NA,0,0,0,GB.2010
GB,United Kingdom,2010,2010-05-06,2005-05-05,GB-2010-05,GB-2005-05,582,233,874,Cameron I,0,0,NA,119,Brown,0,0,NA,0,0,51320,51320,1,B,Labour Party,Labour,soc social democratic,soc,0.29,0.352,1556,NA,NA,NA,soc,NA,NA,NA,0.29,0.352,NA,NA,NA,NA,NA,NA,0.29,0.352,2,2,0,0,0,1,1,0,Opposition,Main Government,0,1,0,GB.2010
GB,United Kingdom,2010,2010-05-06,2005-05-05,GB-2010-05,GB-2005-05,582,233,874,Cameron I,0,0,NA,119,Brown,0,0,NA,0,0,51421,51421,3,C,Liberal Democrats,LibDems,lib liberal,lib,0.23,0.22,659,NA,NA,NA,lib,NA,NA,NA,0.23,0.22,NA,NA,NA,NA,NA,NA,0.23,0.22,2,2,1,0,0,0,0,0,Junior Partner,Opposition,0,0,0,GB.2010
GB,United Kingdom,2010,2010-05-06,2005-05-05,GB-2010-05,GB-2005-05,582,233,874,Cameron I,0,0,NA,119,Brown,0,0,NA,0,0,51620,51620,2,A,Conservative Party,Conservatives,con conservative,mrp,0.361,0.324,1496,773,NA,NA,mrp,mrp,NA,NA,NA,NA,0.361,0.324,NA,NA,NA,NA,0.361,0.324,2,2,1,1,0,0,0,0,Main Government,Opposition,1,0,0,GB.2010
GB,United Kingdom,2010,2010-05-06,2005-05-05,GB-2010-05,GB-2005-05,582,233,874,Cameron I,0,0,NA,119,Brown,0,0,NA,0,0,51901,51901,5,H,The Party of Wales,PC,eth ethnic-regional,eth,0.006,0.006,311,NA,NA,NA,sip,NA,NA,NA,0.006,0.006,NA,NA,NA,NA,NA,NA,0.006,0.006,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,GB.2010
GB,United Kingdom,2010,2010-05-06,2005-05-05,GB-2010-05,GB-2005-05,582,233,874,Cameron I,0,0,NA,119,Brown,0,0,NA,0,0,51902,51902,4,G,Scottish National Party,SNP,eth ethnic-regional,eth,0.017,0.015,1284,NA,NA,NA,soc,NA,NA,NA,0.017,0.015,NA,NA,NA,NA,NA,NA,0.017,0.015,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,GB.2010
GB,United Kingdom,2010,2010-05-06,2005-05-05,GB-2010-05,GB-2005-05,582,233,874,Cameron I,0,0,NA,119,Brown,0,0,NA,0,0,51951,51951,7,D,United Kingdom Independence Party,UKIP,sip special issue,nat,0.031,0.022,1272,NA,NA,NA,nat,NA,NA,NA,0.031,0.022,NA,NA,NA,NA,NA,NA,0.031,0.022,2,2,NA,NA,0,NA,NA,NA,Opposition,NA,0,0,0,GB.2010
GB,United Kingdom,2010,2010-05-06,2005-05-05,GB-2010-05,GB-2005-05,582,233,874,Cameron I,0,0,NA,119,Brown,0,0,NA,0,0,NA,951444,8,NA,British National Party,NA,nat nationalist,nat,0.0019,0.007,1250,NA,NA,NA,nat,NA,NA,NA,0.019,NA,NA,NA,NA,NA,NA,NA,0.019,NA,2,2,NA,NA,0,NA,NA,0,Extra-parliamentary,Extra-parliamentary,0,0,0,GB.2010
GB,United Kingdom,2015,2015-05-07,2010-05-06,GB-2015-05,GB-2010-05,856,582,1162,Cameron II,0,0,NA,874,Cameron I,0,0,NA,0,0,51110,51110,6,F,Green Party of England and Wales,GPEW,eco ecologist,eco,0.006,0.009,467,NA,NA,NA,eco,NA,NA,NA,0.0377,0.01,NA,NA,NA,NA,NA,NA,0.0377,0.01,3,3,0,0,0,0,0,0,Opposition,Opposition,0,0,0,GB.2015
GB,United Kingdom,2015,2015-05-07,2010-05-06,GB-2015-05,GB-2010-05,856,582,1162,Cameron II,0,0,NA,874,Cameron I,0,0,NA,0,0,51320,51320,2,B,Labour Party,Labour,soc social democratic,soc,0.3046,0.29,1556,NA,NA,NA,soc,NA,NA,NA,0.3046,0.29,NA,NA,NA,NA,NA,NA,0.3046,0.29,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,GB.2015
GB,United Kingdom,2015,2015-05-07,2010-05-06,GB-2015-05,GB-2010-05,856,582,1162,Cameron II,0,0,NA,874,Cameron I,0,0,NA,0,0,51421,51421,4,D,Liberal Democrats,LibDems,lib liberal,lib,0.079,0.23,659,NA,NA,NA,lib,NA,NA,NA,0.0787,0.23,NA,NA,NA,NA,NA,NA,0.0787,0.23,2,2,0,0,0,1,0,0,Opposition,Junior Partner,0,0,0,GB.2015
